Id,Sales
37859,12807.082769
38715,16680.2538057
39571,9934.11481447
40427,9816.72626129
196,6510.6365362
1052,6705.09018845
1908,7632.66113797
2764,8923.02104234
3620,4306.18422402
4476,4202.54564074
5332,4572.11556591
6188,4602.00602794
7044,4617.19847832
7900,4829.16958599
8756,5080.03159265
9612,4270.42290673
10468,4255.29943516
11324,6560.24767292
12180,6911.03980103
13036,7239.72638232
13892,8085.2706573
14748,10851.5597379
15604,4986.31367314
16460,4758.07687785
17316,5274.84103883
18172,4735.59284008
19028,4774.19182955
19884,4661.21882213
20740,4784.1607982
21596,4458.78787949
22452,4092.8381404
23308,6454.40771599
24164,6579.5989538
25020,6597.82660794
25876,7452.99917645
26732,9289.92146726
27588,4614.0611837
28444,4322.04823081
29300,4741.99095829
30156,4659.24434667
31012,4619.1901228
31868,4830.53653295
32724,5213.94034555
33580,4688.81729919
34436,4326.98444522
35292,6510.44262042
36148,6716.55369135
37004,6730.94105323
37860,7706.40905881
38716,9122.21544727
39572,4914.22084676
40428,4663.26763145
197,3274.04249374
1053,3364.43840456
1909,3629.10652308
2765,4349.27029118
3621,3883.64426594
4477,3026.53002855
5333,2664.61361177
6189,2340.33615813
7045,2339.60312606
7901,2338.70686713
8757,2517.02763874
9613,3828.16914683
10469,3074.10388889
11325,3533.70457953
12181,3392.12339224
13037,3513.15253028
13893,3599.45353849
14749,5454.9505906
15605,4621.55279854
16461,3416.82504159
17317,2846.63209463
18173,2321.53077599
19029,2381.25083776
19885,2210.43746044
20741,2592.77631033
21597,3850.79780304
22453,2986.65703455
23309,3495.70046087
24165,3239.3069102
25021,3254.99902221
25877,3483.30701734
26733,4471.37881791
27589,3898.77572534
28445,3105.96090562
29301,2725.99722431
30157,2361.32008319
31013,2305.05146621
31869,2325.76337278
32725,2622.39508233
33581,3993.17150261
34437,3082.35867057
35293,3570.02554392
36149,3344.04782462
37005,3405.44680557
37861,3572.39711997
38717,4346.27911093
39573,4176.9706022
40429,3362.25332576
198,6547.76742638
1054,6732.96174933
1910,7091.70781328
2766,8688.77355106
3622,5931.24581691
4478,6049.10502774
5334,6097.77263847
6190,5371.05193562
7046,5354.78113223
7902,5346.72973251
8758,5602.34374687
9614,5879.89285774
10470,6138.4631958
11326,7187.67393927
12182,6817.62427284
13038,7049.3114016
13894,7261.73023228
14750,11165.8150895
15606,6740.19308189
16462,6846.66021611
17318,6697.43718872
18174,5500.9409447
19030,5541.47267694
19886,5102.22918175
20742,5342.86563108
21598,5913.20740115
22454,5998.79255553
23310,6985.52056813
24166,6582.59384351
25022,6644.25314355
25878,6892.84055195
26734,9013.42495548
27590,6018.62230021
28446,6230.67907737
29302,6314.13618353
30158,5434.093245
31014,5320.29958526
31870,5270.9097669
32726,5865.03089778
33582,6117.92621851
34438,6166.98710306
35294,6899.09320219
36150,6727.57099238
37006,6775.0899533
37862,7021.28468207
38718,8839.76339678
39574,6419.9536661
40430,6734.31862309
199,8895.18543565
1055,9201.45730352
1911,10537.9429444
2767,12338.6329077
3623,4487.32214815
4479,7290.28578011
5335,7131.77883906
6191,7224.88843019
7047,7242.00520883
7903,7342.35991516
8759,7810.41173515
9615,4378.81879054
10471,7534.88649912
11327,9186.53064141
12183,9513.8203104
13039,10457.9970998
13895,11716.6103041
14751,16141.5440168
15607,5417.84354734
16463,8374.39477517
17319,8442.16796763
18175,7594.31881051
19031,7640.60747308
19887,7051.92732337
20743,7195.2475828
21599,4682.4649136
22455,7087.41258481
23311,8863.68842964
24167,9047.31961472
25023,9112.60016774
25879,10154.6128376
26735,12646.3396249
27591,4845.5258241
28447,7484.2860404
29303,7396.73684999
30159,7246.52585677
31015,7177.56154531
31871,7285.94671582
32727,7938.22835724
33583,4791.44116916
34439,7563.36774767
35295,8983.83883352
36151,9294.69072815
37007,9494.7066517
37863,10793.0315063
38719,12795.7793542
39575,5233.23115576
40431,8598.41760324
200,5893.26110864
1056,5812.76715191
1912,6663.24879516
2768,7907.14990182
3624,2845.82460134
4480,3823.14573373
5336,5448.76684143
6192,5215.53688508
7048,4991.84595063
7904,5045.69066061
8760,5333.37457277
9616,2781.89639954
10472,3827.18634313
11328,5846.58451343
12184,6035.99427969
13040,5981.36804736
13896,6496.1699856
14752,10361.9167522
15608,3365.17627191
16464,4033.92738779
17320,6052.29980082
18176,5196.95151057
19032,5134.8989272
19888,4874.86287729
20744,5500.91479447
21600,3168.98979025
22456,3643.60245112
23312,5891.39925709
24168,5938.44731144
25024,5672.33003264
25880,6465.52923859
26736,8003.9219645
27592,3320.51122076
28448,3921.4455171
29304,5743.81296586
30160,5279.89104679
31016,5045.02932885
31872,5090.29743229
32728,5585.40041773
33584,3358.04007646
34440,3893.08845205
35296,6051.52218859
36152,6130.4531676
37008,5866.16735544
37864,6647.70076183
38720,7837.29271047
39576,3735.48706818
40432,4409.48789406
201,10536.3464111
1057,10820.9423644
1913,12791.2899587
2769,13573.2222451
3625,15808.9376535
4481,10717.5341391
5337,10955.2417271
6193,12099.7481656
7049,12102.6494901
7905,12099.1925195
8761,12017.8239504
9617,15530.2061231
10473,10749.9713157
11329,10754.1361702
12185,11363.4525736
13041,12116.0360121
13897,13042.2519152
14753,14698.7162833
15609,16430.2515236
16465,11694.112773
17321,11362.5450937
18177,12024.0000708
19033,12293.8295964
19889,11644.5148521
20745,12045.6088449
21601,15315.9471206
22457,10733.8039636
23313,10109.7352475
24169,10429.1209051
25025,10436.0354867
25881,11431.8004112
26737,12888.4220507
27593,15642.519899
28449,11187.0020352
29305,11319.8817221
30161,12155.9144913
31017,12014.6587738
31873,12030.7844973
32729,11994.1885873
33585,15672.6298919
34441,10931.5524558
35297,10365.9969545
36153,10746.0942707
37009,11286.7528955
37865,12715.9325712
38721,13427.9836828
39577,15119.1055879
40433,10990.843497
202,15656.0870052
1058,16074.4572903
1914,16957.2195077
2770,17886.1908208
3626,26260.5711311
4482,17082.8808795
5338,15895.0386828
6194,18380.3736343
7050,18424.1112546
7906,18517.7130895
8762,16830.5157273
9618,26331.8916503
10474,17729.7198895
11330,13772.7875115
12186,17379.5297207
13042,18482.0209205
13898,17964.7670211
14754,20331.4830255
15610,32159.7008344
16466,19336.4492957
17322,17698.179166
18178,18302.9640533
19034,18098.7567145
19890,17226.2816193
20746,16627.5276511
21602,26389.4990301
22458,16864.990932
23314,13002.6871155
24170,15649.5621088
25026,15625.0858225
25882,15836.2956239
26738,17464.5868746
27594,26826.6110845
28450,17609.6407733
29306,16725.2590782
30162,17929.4828862
31018,17759.0527141
31874,17809.4055726
32730,17157.1766785
33586,27810.2476769
34442,17931.4453404
35298,13263.103235
36154,16041.5279839
37010,16526.7034886
37866,17208.4796795
38722,18325.812115
39578,29812.9187455
40434,20316.1755361
203,4371.77329786
1059,4521.10947627
1915,4886.51067144
2771,5622.7287682
3627,3072.38169458
4483,4843.90851103
5339,3468.64277726
6195,3320.4632539
7051,3295.6159421
7907,3317.1366305
8763,3521.01784361
9619,2935.88801886
10475,4902.59478092
11331,4617.71614052
12187,4541.80349822
13043,4727.71403671
13899,4920.95334115
14755,6857.89854584
15611,2959.34311959
16467,5124.33359603
17323,3784.88098793
18179,3337.49234685
19035,3433.2223707
19891,3269.69857434
20747,3299.00743998
21603,3168.13769099
22459,4715.52762762
23315,4488.14226389
24171,4393.11966229
25027,4414.33302601
25883,4666.66695104
26739,5748.42707209
27595,3277.50402096
28451,4978.12635732
29307,3630.57659929
30163,3359.71811703
31019,3352.80451958
31875,3386.53508152
32731,3632.99893659
33587,3209.30240681
34443,4981.66105737
35299,4602.02711897
36155,4484.79181797
37011,4597.16852879
37867,4903.67664818
38723,5755.21672806
39579,3184.35436365
40435,5529.46898446
204,5685.08473234
1060,5883.42048433
1916,6513.96596714
2772,7877.52993188
3628,2342.54124438
4484,2583.47717573
5340,4368.68456329
6196,4159.13071373
7052,4181.87399878
7908,4180.01574669
8764,4527.13798223
9620,2219.19793369
10476,2560.05132695
11332,5582.49642749
12188,5520.62838533
13044,5708.68326723
13900,6415.74404894
14756,9404.98615067
15612,2416.19961736
16468,2714.83436688
17324,4654.95562834
18180,4094.55514912
19036,4178.54379
19892,4008.78994228
20748,4470.77921847
21604,2300.26248585
22460,2468.16056622
23316,5573.3347651
24172,5646.75494271
25028,5688.14135712
25884,6169.1328532
26740,7776.62599539
27596,2403.49506962
28452,2648.93951989
29308,4459.37178471
30164,4160.18202735
31020,4133.32514402
31876,4206.95627757
32732,4599.89401667
33588,2409.84958985
34444,2663.13237163
35300,5733.48289941
36156,5863.70055847
37012,5925.42383545
37868,6573.11764768
38724,7827.36603068
39580,2641.09486222
40436,3056.3271194
205,8306.08186964
1061,7969.58533521
1917,8767.3662574
2773,10589.7914206
3629,11696.1905605
4485,8325.48336562
5341,7393.43478764
6197,6687.75656972
7053,6242.47557841
7909,6240.08483962
8765,6623.04063504
9621,11433.7127893
10477,8445.43370573
11333,9240.6395312
12189,8993.98821199
13045,9202.33246283
13901,9428.13714493
14757,12830.6216772
15613,14109.6991377
16469,9413.47634092
17325,7827.53415939
18181,6749.54261754
19037,6452.66412367
19893,6005.98251406
20749,7059.38102977
21605,11564.563471
22461,8224.24136358
23317,8622.17315465
24173,8388.50073834
25029,7891.34541087
25885,8586.0475115
26741,10982.5179628
27597,11756.1266242
28453,8587.39373928
29309,7526.73001608
30165,6818.58879696
31021,6254.91115022
31877,6295.18569367
32733,7081.35645531
33589,11881.4368438
34445,8511.17670673
35301,8810.78521515
36157,8705.77269709
37013,8289.59040377
37869,8926.45294953
38725,10981.3203251
39581,12683.1095952
40437,9614.02027806
206,5058.4625018
1062,5199.98546497
1918,5831.24814454
2774,7328.26869771
3630,3464.65952944
4486,3314.65191451
5342,4260.29842081
6198,4107.93315344
7054,4108.37918758
7910,4191.42910799
8766,4484.83416133
9622,3384.68400021
10478,3300.90989004
11334,5300.90831503
12190,5484.4896632
13046,5824.02881389
13902,5995.7654457
14758,8607.51510135
15614,3544.65572547
16470,3385.34345702
17326,4478.33084686
18182,4028.34101222
19038,4086.48019052
19894,3919.18800468
20750,4439.97574025
21606,3452.27561573
22462,3158.8534995
23318,4923.64744342
24174,5000.04113836
25030,4994.54536605
25886,5564.31496789
26742,7141.79098894
27598,3604.1210525
28454,3387.32027431
29310,4313.29545682
30166,4080.93482542
31022,4032.97605671
31878,4095.36263917
32734,4530.90010383
33590,3644.019904
34446,3346.70661546
35302,5056.16325807
36158,5160.37499559
37014,5302.54208678
37870,5707.90488209
38726,7204.57923067
39582,3904.84412097
40438,3701.1967915
207,9083.0233482
1063,9544.09503372
1919,10797.3129855
2775,13109.0393666
3631,8359.60740468
4487,6435.28901891
5343,7003.05339101
6199,6985.21716481
7055,7075.16204875
7911,7156.67998315
8767,7780.68390537
9623,8218.30881034
10479,6459.56181845
11335,9700.68688164
12191,9889.11392635
13047,10922.7370334
13903,11694.3365291
14759,16078.1368891
15615,10263.0917782
16471,7170.12350505
17327,7910.91667708
18183,7145.37209289
19039,7276.75350657
19895,6915.02953727
20751,7325.85399859
21607,8366.05126499
22463,6290.94240593
23319,9302.61014094
24175,9254.94551169
25031,9452.7817346
25887,10463.9750639
26743,13312.860243
27599,8618.74946852
28455,6613.59266453
29311,7270.98300355
30167,7036.08182268
31023,7042.17368291
31879,7029.33063073
32735,7908.81238838
33591,8682.43278804
34447,6563.73285819
35303,9239.58936925
36159,9302.8165584
37015,9725.89116091
37871,10986.6901037
38727,13446.9813812
39583,9207.12714524
40439,7182.82908079
208,6916.99500186
1064,7139.44280582
1920,7663.35559665
2776,9614.91417352
3632,3059.32280833
4488,3449.62195298
5344,5119.40918022
6200,4985.83546319
7056,4968.28801339
7912,5094.70816207
8768,5356.20104752
9624,2996.30173724
10480,3459.85109437
11336,6887.09946007
12192,7207.84603694
13048,7592.94599489
13904,7843.76354415
14760,12549.5513381
15616,3224.57958053
16472,3428.08856804
17328,5451.3370559
18184,4975.51905502
19040,5048.09055096
19896,4856.10745151
20752,5397.93276333
21608,3143.06313299
22464,3206.20463094
23320,6722.72394267
24176,6926.05317088
25032,6923.83674734
25888,7360.98857271
26744,9678.57657967
27600,3350.61387487
28456,3510.7071222
29312,5236.73246393
30168,5027.23431107
31024,4959.73995328
31880,5070.71331897
32736,5506.71121202
33592,3394.68261813
34448,3475.75657219
35304,6905.43769667
36160,7149.98558496
37016,7184.58338413
37872,7743.36705805
38728,9679.1981139
39584,3728.6148699
40440,3894.03176841
209,7335.55090837
1065,7632.64892619
1921,8317.28717531
2777,10319.1580442
3633,4447.76369052
4489,5469.95998283
5345,6415.89598985
6201,6212.42867652
7057,6239.74887416
7913,6311.79718934
8769,6654.1800056
9625,4382.13424524
10481,5493.70945107
11337,7854.37930828
12193,7909.77061682
13049,8773.77892669
13905,8943.53430886
14761,12041.4169509
15617,4750.57290959
16473,5661.71694878
17329,7059.77045878
18185,6283.51946833
19041,6327.63951129
19897,5999.56546191
20753,6158.49735705
21609,4424.29870665
22465,5217.64293251
23321,7524.4542278
24177,7422.5147588
25033,7541.96217255
25889,8116.82275205
26745,10533.8281567
27601,4676.4609304
28457,5627.87122979
29313,6642.5562209
30169,6244.0591121
31025,6197.14956665
31881,6230.83683253
32737,6797.08046485
33593,4724.38772863
34449,5592.24987524
35305,7668.12651776
36161,7654.57717289
37017,7857.75066719
37873,8423.42821566
38729,10429.0928795
39585,5012.19507921
40441,6096.50783879
210,4010.0124466
1066,4132.42560516
1922,4169.06076301
2778,5293.90897685
3634,6987.64475299
4490,4257.43007479
5346,4340.28300548
6202,3653.47991726
7058,3637.17070444
7914,3651.5546051
8770,4138.82116404
9626,6489.89611831
10482,4110.48473002
11338,4574.23193739
12194,4119.19678044
13050,4387.77997674
13906,4197.8678689
14762,6178.27649193
15618,7359.72226808
16474,4540.54850923
17330,4344.91777884
18186,3706.31825958
19042,3758.8713992
19898,3563.24939624
20754,4245.65339102
21610,6611.43984754
22466,4140.91423884
23322,4539.21438753
24178,3977.60515588
25034,4002.65186173
25890,4087.5228431
26746,5119.96866079
27602,6808.9624237
28458,4351.91549812
29314,4396.91671681
30170,3777.82899749
31026,3716.36187921
31882,3727.71109766
32738,4093.92332036
33594,6499.47314187
34450,4100.45166375
35306,4683.50638651
36162,4121.62947543
37018,4129.8094887
37874,4103.71985152
38730,4985.76255067
39586,6182.94699201
40442,4099.97733561
211,6671.46345067
1067,6947.87081337
1923,7598.91523956
2779,9460.39195187
3635,7011.90086895
4491,6477.81439257
5347,6062.43886802
6203,5353.78107246
7059,5333.1576703
7915,5336.04555017
8771,5809.14430457
9627,6660.634017
10483,6577.35747026
11339,6997.19929018
12195,6896.30769515
13051,7089.95459694
13907,7729.65797499
14763,10972.3971779
15619,8779.19554678
16475,7215.37811257
17331,6534.71097823
18187,5314.99917641
19043,5542.96837128
19899,5199.73598936
20755,6043.83821235
21611,7132.40663303
22467,6433.68975441
23323,6891.49794839
24179,6717.91867471
25035,6825.76810796
25891,7346.40745825
26747,9572.63611004
27603,7188.27171093
28459,6660.0765608
29315,6339.59696921
30171,5442.66379757
31027,5374.91616451
31883,5423.20020108
32739,6012.44168195
33595,7094.80623736
34451,6607.20156736
35307,7063.68874737
36163,6919.37915443
37019,7058.82141545
37875,7698.86902131
38731,9507.60231622
39587,7157.73207405
40443,7543.14686463
212,6871.35753201
1068,6975.17115353
1924,7424.88510672
2780,9185.47289742
3636,6110.56725339
4492,6124.00756999
5348,6081.90881584
6204,5507.17407406
7060,5405.58803873
7916,5384.17478787
8772,5890.30189869
9628,6062.82653727
10484,6250.97624421
11340,7327.43274892
12196,6958.54190348
13052,7115.90678251
13908,7266.81235385
14764,11672.590202
15620,6823.64179771
16476,6987.08233549
17332,6537.27280328
18188,5496.49181021
19044,5634.92267324
19900,5223.80985202
20756,5496.48262299
21612,6090.17313319
22468,6169.1775725
23324,7255.65539859
24180,6810.61127281
25036,6877.62949213
25892,7265.24309731
26748,9385.47421722
27604,6143.56869466
28460,6350.6166098
29316,6362.52820114
30172,5567.86334377
31028,5406.05464363
31884,5436.86986247
32740,6074.38220647
33596,6281.61694116
34452,6322.62133515
35308,7390.66463091
36164,7007.38359099
37020,7033.46109828
37876,7375.15201973
38732,9207.0107186
39588,6542.55902523
40444,6727.23902664
213,7249.72671932
1069,7488.46641991
1925,8160.17338812
2781,10130.8285456
3637,3726.7130943
4493,5129.57583752
5349,6511.11613135
6205,6331.92906065
7061,6313.50202132
7917,6386.40180322
8773,6702.96364902
9629,3647.72287631
10485,5132.96974644
11341,7698.83687324
12197,7786.70200037
13053,8627.11562853
13909,8830.19305422
14765,11881.6180981
15621,4073.95125523
16477,5338.92118743
17333,6915.20490199
18189,6259.45715098
19045,6349.86365412
19901,6020.63751439
20757,6083.66779733
21613,3763.3014822
22469,4912.88744502
23325,7258.84068471
24181,7241.06033147
25037,7308.9665511
25893,7855.3604515
26749,10087.3340497
27605,3977.79878407
28461,5299.15945207
29317,6681.28972838
30173,6325.34939427
31029,6232.15269223
31885,6283.19771813
32741,6839.01029257
33597,3992.30261547
34453,5305.98011951
35309,7485.39208589
36165,7504.51978461
37021,7647.66146732
37877,8198.2166702
38733,10156.8756838
39589,4291.28973582
40445,5834.32713627
214,8618.58540765
1070,8900.15304718
1926,9416.38651073
2782,12178.0180897
3638,9782.43343945
4494,7949.48574489
5350,7304.76637757
6206,6423.6182997
7062,6313.52068844
7918,6301.56299167
8774,6953.33629229
9630,9517.86448725
10486,8066.30977096
11342,8568.31932657
12198,8771.0186799
13054,9093.49000061
13910,8735.53175234
14766,17771.7559366
15622,10339.1714951
16478,8825.67196565
17334,7858.41754695
18190,6476.89675019
19046,6628.09548696
19902,6154.17407564
20758,6585.87587243
21614,9737.97490947
22470,7998.41632335
23326,8820.89673391
24182,8510.50117531
25038,8590.81824777
25894,9006.11747795
26750,12684.8218441
27606,9834.84743397
28462,8243.28486441
29318,7646.77242898
30174,6533.04097394
31030,6365.66467669
31886,6415.23568121
32742,7225.90609049
33598,9854.48785149
34454,8153.10766289
35310,8991.67488046
36166,8745.43118466
37022,8785.38054244
37878,9240.39291607
38734,12232.6486137
39590,10132.761592
40446,8966.34172909
215,6470.12772934
1071,6565.98796076
1927,6937.44678588
2783,8290.33344129
3639,5042.15532202
4495,5899.50950851
5351,5729.5628395
6207,5105.47586355
7063,5002.10199656
7919,4982.28678641
8775,5387.25245087
9631,4786.32467335
10487,6003.87456001
11343,6870.5038376
12199,6612.43936847
13055,6851.73120838
13911,6783.76280828
14767,11055.8383402
15623,5059.16920641
16479,6438.00506995
17335,6256.21017829
18191,5186.25047583
19047,5268.16746528
19903,4912.71861793
20759,5135.90150107
21615,5081.00600859
22471,5873.36742298
23327,6963.75730043
24183,6625.07457652
25039,6577.03105177
25895,6831.19710684
26751,8717.84515978
27607,5195.8812203
28463,6129.06212958
29319,6091.79072739
30175,5254.73358165
31031,5067.72117424
31887,5096.60820471
32743,5735.14454602
33599,5082.7985374
34455,6083.85441931
35311,7137.52747131
36167,6826.65754092
37023,6788.7026779
37879,6963.87576852
38735,8446.29672823
39591,5173.97844004
40447,6564.0051126
216,6250.84370045
1072,6360.61201191
1928,6808.47934309
2784,8373.22341914
3640,4244.06947588
4496,5474.82121708
5352,5643.13279115
6208,5111.31403795
7064,5048.20506383
7920,5040.614543
8776,5344.39065566
9632,4210.90897083
10488,5588.33254784
11344,6773.14410209
12200,6631.30989837
13056,7219.97548916
13912,7255.61023658
14768,9977.16139659
15624,5371.49926792
16480,6195.13717353
17336,5911.64545027
18192,5139.01405563
19048,5204.02227539
19904,4843.76371786
20760,5092.30010957
21616,4235.1512246
22472,5480.77325856
23328,6470.28278672
24184,6305.63705754
25040,6308.20513831
25896,6663.73144661
26752,8630.42606506
27608,4310.65643155
28464,5692.63880602
29320,5781.27578229
30176,5217.12390826
31032,5031.52704915
31888,5065.0259448
32744,5660.76447029
33600,4407.52516872
34456,5667.54362287
35312,6641.78226474
36168,6538.12639411
37024,6511.31432071
37880,6878.55621487
38736,8569.4045797
39592,4540.39434774
40448,6175.17976339
217,7289.71604681
1073,7581.86868537
1929,8327.4580788
2785,9595.85474098
3641,4818.90682055
4497,6897.23153389
5353,6262.72158181
6209,5979.71036603
7065,5952.24136162
7921,6038.50732612
8777,6531.07954973
9633,4581.44671186
10489,6934.10646795
11345,7378.91826966
12201,7448.03553923
13057,7835.34807649
13913,8419.24889099
14769,11041.4043783
15625,5033.12567088
16481,7285.2836319
17337,6812.41801822
18193,5972.88521076
19049,6150.87217142
19905,5904.29398377
20761,6695.51901443
21617,4771.97174799
22473,6645.1641412
23329,7276.65336484
24185,7286.22219501
25041,7339.81026329
25897,7896.9504659
26753,9668.19514651
27609,4947.48708902
28465,7076.55963286
29321,6541.32983586
30177,6041.51912807
31033,6046.63413239
31889,6147.54423326
32745,6724.65279371
33601,4882.72590002
34457,7050.90820722
35313,7445.08823369
36169,7445.79800254
37025,7579.46765848
37881,8329.17529253
38737,9789.97955882
39593,5428.27005414
40449,8195.94630885
218,5806.83391584
1074,5965.03798951
1930,6623.88316069
2786,7982.01407727
3642,6316.31264489
4498,5440.63029373
5354,4586.90754267
6210,4272.09600046
7066,4205.13259283
7922,4223.33841365
8778,4700.16975349
9634,5918.05975059
10490,5523.75410033
11346,5624.34057067
12202,5574.62495947
13058,5685.36896814
13914,6277.93854571
14770,9310.78413835
15626,7559.2995622
16482,6052.23077848
17338,4860.39563395
18194,4262.32197841
19050,4370.62805008
19906,4094.54105848
20762,4893.95225638
21618,6218.33671585
22474,5389.69059048
23330,5819.14847769
24186,5704.69090691
25042,5709.97492348
25898,6224.42017358
26754,8104.1869708
27610,6293.93967625
28466,5603.29263408
29322,4782.28199045
30178,4330.04212212
31034,4225.39204211
31890,4279.11733542
32746,4864.69629203
33602,6127.38028552
34458,5558.31970309
35314,5956.37439636
36170,5867.71729217
37026,5904.42022278
37882,6522.48804675
38738,8004.28574146
39594,6454.62253586
40450,6168.51424953
219,5879.14380303
1075,6060.91849668
1931,6698.46791873
2787,8092.18855384
3643,5222.01504279
4499,4444.86648539
5355,5065.9892477
6211,4842.71971676
7067,4861.78609189
7923,4887.67758908
8779,5184.18819348
9635,5101.48577882
10491,4426.44018263
11347,6049.75285251
12203,6224.80122474
13059,6791.74929866
13915,6954.10300871
14771,9333.76183738
15627,5245.64593763
16483,4521.148057
17339,5344.67614458
18195,4766.62870101
19051,4853.93122842
19907,4573.57002733
20763,5151.85624933
21619,5073.7392787
22475,4176.10278336
23331,5857.87431582
24187,5820.4216884
25043,5835.05127847
25899,6406.30955557
26755,7954.10242066
27611,5312.50977949
28467,4491.33161877
29323,5115.11741604
30179,4810.12058213
31035,4771.79204274
31891,4774.88996351
32747,5236.59465486
33603,5367.82226779
34459,4434.59856894
35315,5986.31686225
36171,5985.10550528
37027,6109.38209498
37883,6660.07005617
38739,8080.92449783
39595,5756.5896724
40451,4862.13821548
220,8035.96218253
1076,8257.58004947
1932,8968.91322568
2788,10467.0076975
3644,6642.03304385
4500,7985.42137932
5356,7291.20144045
6212,6661.44603156
7068,6572.30782333
7924,6541.78870179
8780,7140.17788325
9636,6254.46967938
10492,8094.33116625
11348,8389.51455847
12204,8177.87926127
13060,8322.25647682
13916,9008.82306313
14772,12238.186307
15628,8275.96287658
16484,8984.19584246
17340,7896.50197449
18196,6668.51247672
19052,6853.86833204
19908,6363.58921948
20764,7478.32694485
21620,6720.48659189
22476,7884.87322389
23332,8244.88546315
24188,7960.25814167
25044,7975.53068879
25900,8487.316287
26756,10582.5933516
27612,6802.19374296
28468,8197.34499497
29324,7618.08588564
30180,6732.53603909
31036,6622.57359282
31892,6646.85353147
32748,7410.91602544
33604,6622.18633016
34460,8118.42947689
35316,8428.77535275
36172,8203.61499982
37028,8263.11109188
37884,8910.98215833
38740,10546.5742679
39596,7256.67958719
40452,9389.76929574
221,5786.1626266
1077,5942.46412795
1933,6438.95752627
2789,8119.51773993
3645,5919.89843003
4501,4512.97083657
5357,4604.17487904
6213,4272.62189812
7069,4204.70240112
7925,4196.73813646
8781,4670.18434041
9637,5807.86443528
10493,4624.9945989
11349,6000.58659754
12205,5884.62410572
13061,5949.45416117
13917,6283.17458585
14773,10285.8188546
15629,7146.22924929
16485,5139.75464871
17341,5107.3781627
18197,4247.80283781
19053,4360.10723222
19909,4041.98592328
20765,4768.70177569
21621,5802.79967358
22477,4451.32875957
23333,5998.5947279
24189,5749.02037111
25045,5780.75427656
25901,6211.28990354
26757,8387.9319118
27613,5898.92937525
28469,4647.9033882
29325,4806.40088376
30181,4334.60128441
31037,4228.88774354
31893,4263.55376151
32749,4821.81765068
33605,5969.75113342
34461,4620.24042985
35317,6143.96059061
36173,5952.16923647
37029,5988.05056413
37885,6368.18422327
38741,8116.4427379
39597,6280.68626703
40453,5077.75249347
222,6140.23856163
1078,6310.4789418
1934,6995.95270867
2790,8850.17163683
3646,6074.35568279
4502,5164.44433937
5358,5440.48184145
6214,4965.01296401
7070,4952.54073381
7926,4945.09402613
8782,5287.38926436
9638,6033.23482316
10494,5277.06457516
11350,6384.84454312
12206,6386.8791078
13062,6967.81115459
13918,7270.25910137
14774,10421.3600615
15630,7116.69446877
16486,5626.32580558
17342,5738.27332144
18198,4903.71331054
19054,5022.01694208
19910,4659.52573321
20766,5446.64142479
21622,5942.00638669
22478,5068.05880031
23334,6295.80962856
24190,6077.18065837
25046,6124.91364989
25902,6739.31314023
26758,8977.11474657
27614,6077.76830793
28470,5324.5641347
29326,5549.39883795
30182,5010.55498112
31038,4880.4251443
31894,4906.34454121
32750,5502.56212107
33606,6233.52710606
34462,5282.88315811
35318,6458.09425438
36174,6296.77175991
37030,6301.17894486
37886,6967.5690836
38742,8824.19127756
39598,6561.61690778
40454,5790.48286956
223,7015.37024452
1079,7399.65484566
1935,8338.0815906
2791,10164.3546457
3647,4467.78115057
4503,4135.4098755
5359,5809.72533814
6215,5408.84100249
7071,5524.81886016
7927,5701.51861523
8783,6011.13055304
9639,4364.65701662
10495,4118.26614413
11351,7497.54663687
12207,7636.47174783
13063,8524.05432536
13919,9013.01855829
14775,12143.2838989
15631,4674.59394323
16487,4250.07176213
17343,6410.90510053
18199,5487.18349966
19055,5602.45510909
19911,5389.95142651
20767,6150.34491797
21623,4460.94135799
22479,3927.1889304
23335,7194.2596413
24191,7076.36480853
25047,7260.35950574
25903,8138.24318016
26759,10366.8169655
27615,4680.87040418
28471,4232.66795985
29327,6006.79287272
30183,5460.57709644
31039,5511.52180819
31895,5551.78336277
32751,6079.24194981
33607,4730.76368888
34463,4180.22306067
35319,7137.96633997
36175,7171.70725368
37031,7472.70638882
37887,8342.98498961
38743,10214.7267203
39599,5200.46829658
40455,4741.87238449
224,5908.4028398
1080,6092.17566347
1936,6826.78252519
2792,8082.56091912
3648,3930.18987205
4504,3663.34888473
5360,4913.96582865
6216,4766.14074041
7072,4785.76483174
7928,4878.26138378
8784,5174.20087163
9640,3839.47150001
10496,3648.16165358
11352,5991.98703637
12208,6255.78021999
13064,6826.77485994
13920,7087.3137825
14776,9307.85694667
15632,4012.65531003
16488,3708.82666538
17344,5168.16025908
18200,4691.25271997
19056,4778.03276549
19912,4564.75883253
20768,5141.93120284
21624,3950.74761618
22480,3493.28162165
23336,5801.9403412
24192,5849.38852951
25048,5865.14380253
25904,6529.02846609
26760,7944.63905282
27616,4136.68047016
28472,3756.98074119
29328,4961.62001871
30184,4734.05699654
31040,4697.17768409
31896,4765.69100131
32752,5226.5063916
33608,4179.7528295
34464,3709.52170951
35320,5929.15666195
36176,6014.89179741
37032,6140.88915538
37888,6787.64923011
38744,8071.3102628
39600,4490.4462753
40456,4074.39199754
225,5582.87798117
1081,5832.19591259
1937,6668.94258293
2793,7998.19209902
3649,3614.66930364
4505,4006.96747421
5361,4504.84746516
6217,4402.34762083
